date,team,assists,ats margin,ats streak,biggest lead,blocks,conference,defensive rebounds,fast break points,field goals attempted,field goals made,fouls,free throws attempted,free throws made,game number,line,losses,margin,margin after the first,margin after the third,margin at the half,matchup losses,matchup wins,offensive rebounds,playoffs,points,points in the paint,position,rebounds,rest,season,steals,streak,team rebounds,three pointers attempted,three pointers made,total,turnovers,wins,o:team,o:assists,o:ats margin,o:ats streak,o:biggest lead,o:blocks,o:conference,o:defensive rebounds,o:fast break points,o:field goals attempted,o:field goals made,o:fouls,o:free throws attempted,o:free throws made,o:game number,o:line,o:losses,o:margin,o:margin after the first,o:margin after the third,o:margin at the half,o:matchup losses,o:matchup wins,o:offensive rebounds,o:playoffs,o:points,o:points in the paint,o:position,o:rebounds,o:rest,o:season,o:steals,o:streak,o:team rebounds,o:three pointers attempted,o:three pointers made,o:total,o:turnovers,o:wins
20121104,Timberwolves,18,-16,1,4,8,Western,28,11,64,29,17,31,22,2,3,0,-19,-1,-6,-9,0,0,8,0,86,32,0,36,1,2012,8,1,13,16,6,189,24,1,Raptors,18,16,-1,20,3,Eastern,23,9,90,40,24,17,15,3,-3,2,19,1,6,9,0,0,16,0,105,38,0,39,0,2012,9,-2,8,21,10,189,11,0
20121104,Thunder,27,-18.5,2,9,9,Western,30,12,71,33,21,22,20,3,-9.5,1,-9,-8,-1,4,0,0,7,0,95,38,0,37,1,2012,4,1,7,22,9,198.5,20,1,Hawks,20,18.5,-1,10,1,Eastern,26,7,83,41,20,20,14,2,9.5,1,9,8,1,-4,0,0,12,0,104,42,0,38,1,2012,12,-1,6,25,8,198.5,10,0
20121104,Hawks,20,18.5,-1,10,1,Eastern,26,7,83,41,20,20,14,2,9.5,1,9,8,1,-4,0,0,12,0,104,42,0,38,1,2012,12,-1,6,25,8,198.5,10,0,Thunder,27,-18.5,2,9,9,Western,30,12,71,33,21,22,20,3,-9.5,1,-9,-8,-1,4,0,0,7,0,95,38,0,37,1,2012,4,1,7,22,9,198.5,20,1
20121105,Clippers,23,-17.5,-1,8,13,Western,29,17,74,39,24,16,14,4,-10.5,1,-7,-3,-6,-7,0,0,9,0,101,48,0,38,1,2012,7,-1,2,25,9,197,25,2,Cavaliers,24,17.5,1,13,2,Eastern,25,20,92,40,18,22,14,4,10.5,2,7,3,6,7,0,0,18,0,108,36,0,43,1,2012,12,-2,14,29,14,197,17,1
20121105,Cavaliers,24,17.5,1,13,2,Eastern,25,20,92,40,18,22,14,4,10.5,2,7,3,6,7,0,0,18,0,108,36,0,43,1,2012,12,-2,14,29,14,197,17,1,Clippers,23,-17.5,-1,8,13,Western,29,17,74,39,24,16,14,4,-10.5,1,-7,-3,-6,-7,0,0,9,0,101,48,0,38,1,2012,7,-1,2,25,9,197,25,2
20121105,Grizzlies,21,3.5,1,14,10,Western,37,20,91,38,17,25,22,3,-5.5,1,9,-7,6,-3,0,0,14,0,103,60,0,51,2,2012,9,1,7,14,5,195.5,11,1,Jazz,20,-3.5,-2,12,8,Western,31,18,90,40,22,13,9,4,5.5,2,-9,7,-6,3,0,0,11,0,94,52,0,42,1,2012,8,-2,10,15,5,195.5,14,1
20121105,Jazz,20,-3.5,-2,12,8,Western,31,18,90,40,22,13,9,4,5.5,2,-9,7,-6,3,0,0,11,0,94,52,0,42,1,2012,8,-2,10,15,5,195.5,14,1,Grizzlies,21,3.5,1,14,10,Western,37,20,91,38,17,25,22,3,-5.5,1,9,-7,6,-3,0,0,14,0,103,60,0,51,2,2012,9,1,7,14,5,195.5,11,1
20121105,Heat,33,11.5,-2,30,4,Eastern,42,14,86,47,22,19,15,4,-13.5,1,25,9,24,12,0,0,7,0,124,44,0,49,1,2012,7,1,5,26,15,200,15,2,Suns,22,-11.5,-3,0,7,Western,28,9,88,35,19,29,22,4,13.5,2,-25,-9,-24,-12,0,0,10,0,99,34,0,38,0,2012,11,-1,11,21,7,200,11,1
20121105,Suns,22,-11.5,-3,0,7,Western,28,9,88,35,19,29,22,4,13.5,2,-25,-9,-24,-12,0,0,10,0,99,34,0,38,0,2012,11,-1,11,21,7,200,11,1,Heat,33,11.5,-2,30,4,Eastern,42,14,86,47,22,19,15,4,-13.5,1,25,9,24,12,0,0,7,0,124,44,0,49,1,2012,7,1,5,26,15,200,15,2
20121105,Kings,13,0,0,16,5,Western,33,12,81,37,25,23,16,4,-2,3,2,-1,11,8,0,0,10,0,94,44,0,43,1,2012,7,-3,9,19,4,200,13,0,Warriors,21,0,1,8,2,Western,31,19,78,31,17,28,24,4,2,1,-2,1,-11,-8,0,0,7,0,92,36,0,38,1,2012,5,1,12,21,6,200,13,2
20121105,Warriors,21,0,1,8,2,Western,31,19,78,31,17,28,24,4,2,1,-2,1,-11,-8,0,0,7,0,92,36,0,38,1,2012,5,1,12,21,6,200,13,2,Kings,13,0,0,16,5,Western,33,12,81,37,25,23,16,4,-2,3,2,-1,11,8,0,0,10,0,94,44,0,43,1,2012,7,-3,9,19,4,200,13,0
20121105,Mavericks,29,18.5,1,23,5,Western,35,24,78,48,15,13,8,4,-4.5,1,23,4,4,2,0,0,2,0,114,54,0,37,1,2012,12,1,6,20,10,199,9,2,Trailblazers,13,-18.5,1,1,3,Western,25,2,93,36,13,18,14,4,4.5,1,-23,-4,-4,-2,0,0,23,0,91,40,0,48,1,2012,5,1,5,22,5,199,13,2
20121105,Trailblazers,13,-18.5,1,1,3,Western,25,2,93,36,13,18,14,4,4.5,1,-23,-4,-4,-2,0,0,23,0,91,40,0,48,1,2012,5,1,5,22,5,199,13,2,Mavericks,29,18.5,1,23,5,Western,35,24,78,48,15,13,8,4,-4.5,1,23,4,4,2,0,0,2,0,114,54,0,37,1,2012,12,1,6,20,10,199,9,2
20121105,Nets,24,-18.5,1,22,4,Eastern,21,7,75,35,17,18,13,2,-7.5,0,-11,4,11,15,0,0,9,0,96,34,0,30,1,2012,7,1,9,23,13,195,13,1,Timberwolves,30,18.5,-1,11,8,Western,31,9,89,44,18,15,12,3,7.5,1,11,-4,-11,-15,0,0,15,0,107,62,0,46,0,2012,9,-1,8,20,7,195,11,1
20121105,Timberwolves,30,18.5,-1,11,8,Western,31,9,89,44,18,15,12,3,7.5,1,11,-4,-11,-15,0,0,15,0,107,62,0,46,0,2012,9,-1,8,20,7,195,11,1,Nets,24,-18.5,1,22,4,Eastern,21,7,75,35,17,18,13,2,-7.5,0,-11,4,11,15,0,0,9,0,96,34,0,30,1,2012,7,1,9,23,13,195,13,1
20121105,Seventysixers,19,-25,-1,10,2,Eastern,35,14,86,29,19,26,22,3,-3,1,-22,-4,-21,-8,1,0,19,0,88,34,0,54,0,2012,3,-1,4,22,8,184.5,13,1,Knicks,24,25,2,24,5,Eastern,35,13,84,39,17,19,19,3,3,0,22,4,21,8,0,1,9,0,110,30,0,44,0,2012,7,2,4,32,13,184.5,7,2
20121105,Knicks,24,25,2,24,5,Eastern,35,13,84,39,17,19,19,3,3,0,22,4,21,8,0,1,9,0,110,30,0,44,0,2012,7,2,4,32,13,184.5,7,2,Seventysixers,19,-25,-1,10,2,Eastern,35,14,86,29,19,26,22,3,-3,1,-22,-4,-21,-8,1,0,19,0,88,34,0,54,0,2012,3,-1,4,22,8,184.5,13,1
20121105,Spurs,25,13.5,1,23,2,Western,34,9,87,41,17,13,11,4,-8.5,0,22,8,13,9,0,0,11,0,101,52,0,45,1,2012,11,3,3,18,8,195.5,8,3,Pacers,11,-13.5,0,2,7,Eastern,31,14,79,27,17,22,19,4,8.5,1,-22,-8,-13,-9,0,0,17,0,79,24,0,48,1,2012,3,1,7,20,6,195.5,19,2
20121105,Pacers,11,-13.5,0,2,7,Eastern,31,14,79,27,17,22,19,4,8.5,1,-22,-8,-13,-9,0,0,17,0,79,24,0,48,1,2012,3,1,7,20,6,195.5,19,2,Spurs,25,13.5,1,23,2,Western,34,9,87,41,17,13,11,4,-8.5,0,22,8,13,9,0,0,11,0,101,52,0,45,1,2012,11,3,3,18,8,195.5,8,3
20121106,Bulls,27,-3,-1,10,7,Eastern,34,9,84,40,12,24,17,4,-9,1,6,-1,-2,-3,0,0,9,0,99,34,0,43,2,2012,7,-1,12,6,2,186.5,9,2,Magic,23,3,2,7,5,Eastern,32,9,86,36,22,17,13,3,9,0,-6,1,2,3,0,0,11,0,93,30,0,43,1,2012,4,2,7,19,8,186.5,11,2
20121106,Magic,23,3,2,7,5,Eastern,32,9,86,36,22,17,13,3,9,0,-6,1,2,3,0,0,11,0,93,30,0,43,1,2012,4,2,7,19,8,186.5,11,2,Bulls,27,-3,-1,10,7,Eastern,34,9,84,40,12,24,17,4,-9,1,6,-1,-2,-3,0,0,9,0,99,34,0,43,2,2012,7,-1,12,6,2,186.5,9,2
20121106,Nuggets,23,1.5,1,17,11,Western,31,14,92,41,21,22,17,4,-10.5,3,12,3,9,7,0,0,21,0,109,56,0,52,2,2012,9,-3,6,30,10,199,15,0,Pistons,26,-1.5,-1,3,9,Eastern,27,9,78,35,19,25,21,4,10.5,3,-12,-3,-9,-7,0,0,8,0,97,44,0,35,1,2012,6,-3,10,12,6,199,13,0
20121106,Pistons,26,-1.5,-1,3,9,Eastern,27,9,78,35,19,25,21,4,10.5,3,-12,-3,-9,-7,0,0,8,0,97,44,0,35,1,2012,6,-3,10,12,6,199,13,0,Nuggets,23,1.5,1,17,11,Western,31,14,92,41,21,22,17,4,-10.5,3,12,3,9,7,0,0,21,0,109,56,0,52,2,2012,9,-3,6,30,10,199,15,0
20121106,Thunder,24,11,-1,29,9,Western,39,20,74,35,22,34,29,4,-9,2,20,13,22,19,0,0,7,0,108,42,0,46,1,2012,10,-1,10,25,9,197.5,17,1,Raptors,16,-11,1,3,2,Eastern,29,19,84,30,24,25,21,4,9,2,-20,-13,-22,-19,0,0,8,0,88,34,0,37,1,2012,11,1,9,30,7,197.5,17,1
20121106,Raptors,16,-11,1,3,2,Eastern,29,19,84,30,24,25,21,4,9,2,-20,-13,-22,-19,0,0,8,0,88,34,0,37,1,2012,11,1,9,30,7,197.5,17,1,Thunder,24,11,-1,29,9,Western,39,20,74,35,22,34,29,4,-9,2,20,13,22,19,0,0,7,0,108,42,0,46,1,2012,10,-1,10,25,9,197.5,17,1
20121107,Hornets,26,-4,-1,1,12,Eastern,24,15,87,38,20,27,24,3,3,1,-7,-9,-4,-14,0,0,15,0,110,42,0,39,3,2012,4,-1,11,22,10,194,12,1,Suns,29,4,-4,16,11,Western,28,17,93,43,24,28,19,5,-3,3,7,9,4,14,0,0,22,0,117,42,0,50,1,2012,8,-2,11,27,12,194,12,1
20121107,Suns,29,4,-4,16,11,Western,28,17,93,43,24,28,19,5,-3,3,7,9,4,14,0,0,22,0,117,42,0,50,1,2012,8,-2,11,27,12,194,12,1,Hornets,26,-4,-1,1,12,Eastern,24,15,87,38,20,27,24,3,3,1,-7,-9,-4,-14,0,0,15,0,110,42,0,39,3,2012,4,-1,11,22,10,194,12,1
20121107,Bucks,22,-17,-1,3,9,Eastern,25,20,91,35,18,21,14,3,1,0,-18,-1,-13,-13,0,0,16,0,90,38,0,41,3,2012,10,2,9,15,6,198,10,2,Grizzlies,28,17,2,23,5,Western,38,20,83,44,20,19,14,4,-1,1,18,1,13,13,0,0,11,0,108,46,0,49,1,2012,7,2,8,16,6,198,14,2
20121107,Grizzlies,28,17,2,23,5,Western,38,20,83,44,20,19,14,4,-1,1,18,1,13,13,0,0,11,0,108,46,0,49,1,2012,7,2,8,16,6,198,14,2,Bucks,22,-17,-1,3,9,Eastern,25,20,91,35,18,21,14,3,1,0,-18,-1,-13,-13,0,0,16,0,90,38,0,41,3,2012,10,2,9,15,6,198,10,2
20121107,Celtics,26,-4,-3,11,5,Eastern,38,16,81,34,17,34,28,4,-10,2,6,5,8,-5,0,1,6,0,100,32,0,44,3,2012,9,1,16,13,4,187,16,1,Wizards,25,4,1,7,6,Eastern,34,15,95,39,27,7,6,3,10,2,-6,-5,-8,5,1,0,10,0,94,40,0,44,3,2012,8,-2,6,29,10,187,19,0
20121107,Wizards,25,4,1,7,6,Eastern,34,15,95,39,27,7,6,3,10,2,-6,-5,-8,5,1,0,10,0,94,40,0,44,3,2012,8,-2,6,29,10,187,19,0,Celtics,26,-4,-3,11,5,Eastern,38,16,81,34,17,34,28,4,-10,2,6,5,8,-5,0,1,6,0,100,32,0,44,3,2012,9,1,16,13,4,187,16,1
20121107,Clippers,30,23,-2,28,8,Western,37,24,83,46,19,9,8,5,1,2,22,6,20,6,0,0,9,0,106,54,0,46,1,2012,13,-2,2,17,6,201,15,2,Spurs,25,-23,2,5,4,Western,23,18,73,30,11,24,16,5,-1,0,-22,-6,-20,-6,0,0,6,0,84,32,0,29,1,2012,7,4,12,23,8,201,20,4
20121107,Spurs,25,-23,2,5,4,Western,23,18,73,30,11,24,16,5,-1,0,-22,-6,-20,-6,0,0,6,0,84,32,0,29,1,2012,7,4,12,23,8,201,20,4,Clippers,30,23,-2,28,8,Western,37,24,83,46,19,9,8,5,1,2,22,6,20,6,0,0,9,0,106,54,0,46,1,2012,13,-2,2,17,6,201,15,2
20121107,Hawks,24,-0.5,1,11,2,Eastern,34,13,87,38,15,12,6,3,-3.5,1,3,-3,-12,1,0,0,17,0,89,48,0,51,2,2012,8,1,9,22,7,190.5,17,1,Pacers,18,0.5,-1,14,7,Eastern,30,17,84,35,14,9,8,5,3.5,2,-3,3,12,-1,0,0,11,0,86,36,0,41,1,2012,10,-1,5,26,8,190.5,15,2
20121107,Pacers,18,0.5,-1,14,7,Eastern,30,17,84,35,14,9,8,5,3.5,2,-3,3,12,-1,0,0,11,0,86,36,0,41,1,2012,10,-1,5,26,8,190.5,15,2,Hawks,24,-0.5,1,11,2,Eastern,34,13,87,38,15,12,6,3,-3.5,1,3,-3,-12,1,0,0,17,0,89,48,0,51,2,2012,8,1,9,22,7,190.5,17,1
20121107,Heat,25,19.5,1,30,5,Eastern,32,17,77,40,18,16,13,5,-10.5,1,30,4,23,9,0,0,8,0,103,34,0,40,1,2012,8,2,6,24,10,207.5,12,3,Nets,12,-19.5,-1,1,1,Eastern,27,6,80,30,15,17,10,3,10.5,1,-30,-4,-23,-9,0,0,13,0,73,46,0,40,1,2012,7,-1,11,21,3,207.5,19,1
20121107,Nets,12,-19.5,-1,1,1,Eastern,27,6,80,30,15,17,10,3,10.5,1,-30,-4,-23,-9,0,0,13,0,73,46,0,40,1,2012,7,-1,11,21,3,207.5,19,1,Heat,25,19.5,1,30,5,Eastern,32,17,77,40,18,16,13,5,-10.5,1,30,4,23,9,0,0,8,0,103,34,0,40,1,2012,8,2,6,24,10,207.5,12,3
20121107,Pelicans,18,-14,3,5,9,Western,36,9,69,23,12,16,12,4,1,1,-15,3,-10,1,0,0,11,0,62,20,0,47,3,2012,8,2,5,19,4,179.5,20,2,Seventysixers,19,14,-2,23,6,Eastern,34,8,84,35,16,5,3,4,-1,2,15,-3,10,-1,0,0,9,0,77,30,0,43,1,2012,5,-2,6,22,4,179.5,15,1
20121107,Seventysixers,19,14,-2,23,6,Eastern,34,8,84,35,16,5,3,4,-1,2,15,-3,10,-1,0,0,9,0,77,30,0,43,1,2012,5,-2,6,22,4,179.5,15,1,Pelicans,18,-14,3,5,9,Western,36,9,69,23,12,16,12,4,1,1,-15,3,-10,1,0,0,11,0,62,20,0,47,3,2012,8,2,5,19,4,179.5,20,2
20121107,Jazz,21,5.5,-3,16,7,Western,28,15,83,37,30,18,16,5,-3.5,3,9,8,8,10,0,0,9,0,95,44,0,37,1,2012,12,-3,8,17,5,196.5,12,1,Lakers,11,-5.5,1,0,3,Western,33,7,74,25,14,46,32,5,3.5,3,-9,-8,-8,-10,0,0,15,0,86,36,0,48,2,2012,10,1,18,23,4,196.5,18,1
20121107,Lakers,11,-5.5,1,0,3,Western,33,7,74,25,14,46,32,5,3.5,3,-9,-8,-8,-10,0,0,15,0,86,36,0,48,2,2012,10,1,18,23,4,196.5,18,1,Jazz,21,5.5,-3,16,7,Western,28,15,83,37,30,18,16,5,-3.5,3,9,8,8,10,0,0,9,0,95,44,0,37,1,2012,12,-3,8,17,5,196.5,12,1
20121107,Kings,15,-4,0,10,3,Western,28,15,82,40,21,24,18,5,-6,3,2,-1,8,9,0,0,14,0,105,56,0,42,1,2012,8,1,9,16,7,192,13,1,Pistons,23,4,-2,5,6,Eastern,23,17,73,36,20,31,23,5,6,4,-2,1,-8,-9,0,0,10,0,103,50,0,33,0,2012,4,-4,9,22,8,192,17,0
20121107,Pistons,23,4,-2,5,6,Eastern,23,17,73,36,20,31,23,5,6,4,-2,1,-8,-9,0,0,10,0,103,50,0,33,0,2012,4,-4,9,22,8,192,17,0,Kings,15,-4,0,10,3,Western,28,15,82,40,21,24,18,5,-6,3,2,-1,8,9,0,0,14,0,105,56,0,42,1,2012,8,1,9,16,7,192,13,1
20121107,Mavericks,21,-1,2,16,6,Western,31,19,84,39,23,35,23,5,-6,1,5,12,8,11,0,0,16,0,109,42,0,47,1,2012,4,2,11,21,8,198.5,11,3,Raptors,21,1,-1,2,1,Eastern,28,3,81,36,28,31,27,5,6,3,-5,-12,-8,-11,0,0,10,0,104,48,0,38,0,2012,7,-1,10,22,5,198.5,8,1
20121107,Raptors,21,1,-1,2,1,Eastern,28,3,81,36,28,31,27,5,6,3,-5,-12,-8,-11,0,0,10,0,104,48,0,38,0,2012,7,-1,10,22,5,198.5,8,1,Mavericks,21,-1,2,16,6,Western,31,19,84,39,23,35,23,5,-6,1,5,12,8,11,0,0,16,0,109,42,0,47,1,2012,4,2,11,21,8,198.5,11,3
20121107,Rockets,18,-8.5,-1,1,2,Western,27,14,84,31,22,23,17,4,-2.5,1,-6,-7,-5,-15,0,0,16,0,87,38,0,43,3,2012,15,-1,9,33,8,205,18,2,Nuggets,20,8.5,2,15,5,Western,33,16,82,37,16,21,12,5,2.5,3,6,7,5,15,0,0,16,0,93,44,0,49,0,2012,10,1,12,18,7,205,21,1
20121107,Nuggets,20,8.5,2,15,5,Western,33,16,82,37,16,21,12,5,2.5,3,6,7,5,15,0,0,16,0,93,44,0,49,0,2012,10,1,12,18,7,205,21,1,Rockets,18,-8.5,-1,1,2,Western,27,14,84,31,22,23,17,4,-2.5,1,-6,-7,-5,-15,0,0,16,0,87,38,0,43,3,2012,15,-1,9,33,8,205,18,2
20121107,Timberwolves,22,9,1,27,9,Western,33,11,76,34,18,22,15,4,-6,1,15,13,13,4,0,0,13,0,90,38,0,46,1,2012,11,1,8,20,7,194,19,2,Magic,17,-9,3,0,7,Eastern,29,12,80,28,22,20,16,4,6,1,-15,-13,-13,-4,0,0,12,0,75,26,0,41,0,2012,6,-1,10,12,3,194,19,2
20121107,Magic,17,-9,3,0,7,Eastern,29,12,80,28,22,20,16,4,6,1,-15,-13,-13,-4,0,0,12,0,75,26,0,41,0,2012,6,-1,10,12,3,194,19,2,Timberwolves,22,9,1,27,9,Western,33,11,76,34,18,22,15,4,-6,1,15,13,13,4,0,0,13,0,90,38,0,46,1,2012,11,1,8,20,7,194,19,2
20121107,Warriors,28,5.5,0,17,4,Western,37,17,78,42,22,23,17,5,-4.5,2,10,16,11,8,0,0,7,0,106,48,0,44,1,2012,11,-1,7,18,5,202,16,2,Cavaliers,20,-5.5,2,2,1,Eastern,28,10,86,36,26,21,13,5,4.5,2,-10,-16,-11,-8,0,0,11,0,96,30,0,39,1,2012,7,1,10,32,11,202,16,2
20121107,Cavaliers,20,-5.5,2,2,1,Eastern,28,10,86,36,26,21,13,5,4.5,2,-10,-16,-11,-8,0,0,11,0,96,30,0,39,1,2012,7,1,10,32,11,202,16,2,Warriors,28,5.5,0,17,4,Western,37,17,78,42,22,23,17,5,-4.5,2,10,16,11,8,0,0,7,0,106,48,0,44,1,2012,11,-1,7,18,5,202,16,2
20121108,Bulls,22,-3.5,-2,8,3,Eastern,29,6,84,35,19,18,16,5,2.5,1,-6,0,6,-1,0,0,12,0,91,34,0,41,1,2012,6,1,6,15,5,190.5,20,3,Thunder,23,3.5,1,7,8,Western,30,12,73,36,19,21,20,5,-2.5,2,6,0,-6,1,0,0,8,0,97,46,0,38,1,2012,10,1,4,13,5,190.5,22,2
20121108,Thunder,23,3.5,1,7,8,Western,30,12,73,36,19,21,20,5,-2.5,2,6,0,-6,1,0,0,8,0,97,46,0,38,1,2012,10,1,4,13,5,190.5,22,2,Bulls,22,-3.5,-2,8,3,Eastern,29,6,84,35,19,18,16,5,2.5,1,-6,0,6,-1,0,0,12,0,91,34,0,41,1,2012,6,1,6,15,5,190.5,20,3
20121108,Trailblazers,19,-12,-1,2,4,Western,22,7,75,32,22,30,19,5,1,2,-13,-7,-6,-21,0,0,9,0,90,30,0,31,2,2012,10,-1,10,20,7,201,13,2,Clippers,20,12,1,25,3,Western,34,11,77,41,22,25,18,6,-1,2,13,7,6,21,0,0,10,0,103,56,0,44,0,2012,9,1,12,13,3,201,13,3
20121108,Clippers,20,12,1,25,3,Western,34,11,77,41,22,25,18,6,-1,2,13,7,6,21,0,0,10,0,103,56,0,44,0,2012,9,1,12,13,3,201,13,3,Trailblazers,19,-12,-1,2,4,Western,22,7,75,32,22,30,19,5,1,2,-13,-7,-6,-21,0,0,9,0,90,30,0,31,2,2012,10,-1,10,20,7,201,13,2
20121109,Celtics,31,-11,-4,6,3,Eastern,24,9,76,37,19,31,22,5,-5,2,-6,-3,-9,-12,0,0,7,0,100,38,0,31,1,2012,7,2,15,10,4,178.5,14,2,Seventysixers,27,11,1,16,7,Eastern,30,26,82,40,22,23,19,5,5,2,6,3,9,12,0,0,8,0,106,56,0,38,1,2012,12,1,10,13,7,178.5,16,2
20121109,Seventysixers,27,11,1,16,7,Eastern,30,26,82,40,22,23,19,5,5,2,6,3,9,12,0,0,8,0,106,56,0,38,1,2012,12,1,10,13,7,178.5,16,2,Celtics,31,-11,-4,6,3,Eastern,24,9,76,37,19,31,22,5,-5,2,-6,-3,-9,-12,0,0,7,0,100,38,0,31,1,2012,7,2,15,10,4,178.5,14,2
20121109,Grizzlies,16,1,3,12,8,Western,22,21,94,35,16,23,17,5,-7,1,8,-7,1,-4,0,0,18,0,93,48,0,40,1,2012,14,3,18,19,6,195.5,9,3,Rockets,17,-1,-2,10,6,Western,33,5,76,31,17,15,14,5,7,2,-8,7,-1,4,0,0,8,0,85,34,0,41,1,2012,5,-2,12,27,9,195.5,20,2
20121109,Rockets,17,-1,-2,10,6,Western,33,5,76,31,17,15,14,5,7,2,-8,7,-1,4,0,0,8,0,85,34,0,41,1,2012,5,-2,12,27,9,195.5,20,2,Grizzlies,16,1,3,12,8,Western,22,21,94,35,16,23,17,5,-7,1,8,-7,1,-4,0,0,18,0,93,48,0,40,1,2012,14,3,18,19,6,195.5,9,3
20121109,Hawks,20,-0.5,-1,7,5,Eastern,29,19,81,34,16,16,12,4,5.5,1,-6,0,-1,4,0,0,7,0,89,26,0,36,1,2012,4,2,9,25,9,198,13,2,Heat,22,0.5,2,9,2,Eastern,28,13,76,37,22,16,14,6,-5.5,1,6,0,1,-4,0,0,8,0,95,40,0,36,1,2012,8,3,11,22,7,198,14,4
20121109,Heat,22,0.5,2,9,2,Eastern,28,13,76,37,22,16,14,6,-5.5,1,6,0,1,-4,0,0,8,0,95,40,0,36,1,2012,8,3,11,22,7,198,14,4,Hawks,20,-0.5,-1,7,5,Eastern,29,19,81,34,16,16,12,4,5.5,1,-6,0,-1,4,0,0,7,0,89,26,0,36,1,2012,4,2,9,25,9,198,13,2
20121109,Pelicans,29,1,-1,14,7,Western,27,12,83,43,15,21,13,5,-7,2,8,3,9,10,0,0,13,0,107,46,0,40,1,2012,5,-1,10,22,8,181.5,9,2,Hornets,17,-1,-2,3,9,Eastern,26,10,83,40,17,18,12,4,7,2,-8,-3,-9,-10,0,0,15,0,99,46,0,41,1,2012,7,-2,6,21,7,181.5,12,1
20121109,Hornets,17,-1,-2,3,9,Eastern,26,10,83,40,17,18,12,4,7,2,-8,-3,-9,-10,0,0,15,0,99,46,0,41,1,2012,7,-2,6,21,7,181.5,12,1,Pelicans,29,1,-1,14,7,Western,27,12,83,43,15,21,13,5,-7,2,8,3,9,10,0,0,13,0,107,46,0,40,1,2012,5,-1,10,22,8,181.5,9,2
20121109,Kings,18,-5,-1,5,3,Western,28,17,91,32,18,26,19,6,6,3,-11,3,-1,-8,0,0,15,0,86,50,0,43,1,2012,11,2,9,16,3,198.5,11,2,Spurs,27,5,-1,12,8,Western,41,20,72,35,19,26,22,6,-6,1,11,-3,1,8,0,0,7,0,97,40,0,48,1,2012,8,-1,7,18,5,198.5,20,4
20121109,Spurs,27,5,-1,12,8,Western,41,20,72,35,19,26,22,6,-6,1,11,-3,1,8,0,0,7,0,97,40,0,48,1,2012,8,-1,7,18,5,198.5,20,4,Kings,18,-5,-1,5,3,Western,28,17,91,32,18,26,19,6,6,3,-11,3,-1,-8,0,0,15,0,86,50,0,43,1,2012,11,2,9,16,3,198.5,11,2
20121109,Knicks,17,4,3,12,4,Eastern,32,14,84,35,21,38,26,4,-6,0,10,2,6,-2,0,0,11,0,104,40,0,43,3,2012,12,3,12,22,8,197,9,3,Mavericks,17,-4,-1,9,3,Western,41,18,81,33,28,23,20,6,6,1,-10,-2,-6,2,0,0,9,0,94,40,0,50,1,2012,4,3,7,28,8,197,20,4
20121109,Mavericks,17,-4,-1,9,3,Western,41,18,81,33,28,23,20,6,6,1,-10,-2,-6,2,0,0,9,0,94,40,0,50,1,2012,4,3,7,28,8,197,20,4,Knicks,17,4,3,12,4,Eastern,32,14,84,35,21,38,26,4,-6,0,10,2,6,-2,0,0,11,0,104,40,0,43,3,2012,12,3,12,22,8,197,9,3
20121109,Lakers,22,16.5,-1,28,6,Western,42,17,90,36,14,28,21,6,-7.5,4,24,1,17,9,0,0,16,0,101,38,0,58,1,2012,9,-1,10,28,8,197,16,1,Warriors,12,-16.5,1,3,3,Western,34,9,86,29,25,20,12,6,7.5,2,-24,-1,-17,-9,0,0,13,0,77,30,0,47,1,2012,5,1,11,25,7,197,18,3
20121109,Warriors,12,-16.5,1,3,3,Western,34,9,86,29,25,20,12,6,7.5,2,-24,-1,-17,-9,0,0,13,0,77,30,0,47,1,2012,5,1,11,25,7,197,18,3,Lakers,22,16.5,-1,28,6,Western,42,17,90,36,14,28,21,6,-7.5,4,24,1,17,9,0,0,16,0,101,38,0,58,1,2012,9,-1,10,28,8,197,16,1
20121109,Magic,19,-36,-1,0,6,Eastern,28,6,70,30,22,8,4,5,3,2,-39,-2,-24,-14,0,0,7,0,68,30,0,35,1,2012,3,-2,4,11,4,195,18,2,Nets,21,36,-2,39,6,Eastern,33,13,82,41,13,25,16,4,-3,2,39,2,24,14,0,0,15,0,107,46,0,48,1,2012,9,-2,7,23,9,195,11,1
20121109,Nets,21,36,-2,39,6,Eastern,33,13,82,41,13,25,16,4,-3,2,39,2,24,14,0,0,15,0,107,46,0,48,1,2012,9,-2,7,23,9,195,11,1,Magic,19,-36,-1,0,6,Eastern,28,6,70,30,22,8,4,5,3,2,-39,-2,-24,-14,0,0,7,0,68,30,0,35,1,2012,3,-2,4,11,4,195,18,2
20121109,Nuggets,26,14.5,3,22,12,Western,40,21,92,40,17,25,18,6,-5.5,3,20,-1,16,15,0,0,13,0,104,46,0,53,1,2012,11,2,13,17,6,202,11,2,Jazz,19,-14.5,1,4,12,Western,31,17,87,32,21,22,16,6,5.5,3,-20,1,-16,-15,0,0,14,0,84,38,0,45,1,2012,5,1,9,23,4,202,17,2
20121109,Jazz,19,-14.5,1,4,12,Western,31,17,87,32,21,22,16,6,5.5,3,-20,1,-16,-15,0,0,14,0,84,38,0,45,1,2012,5,1,9,23,4,202,17,2,Nuggets,26,14.5,3,22,12,Western,40,21,92,40,17,25,18,6,-5.5,3,20,-1,16,15,0,0,13,0,104,46,0,53,1,2012,11,2,13,17,6,202,11,2
